SNR_o [dB],SNR_e [dB],BER,PER,RMSE cfo,RMSE sto,preamble miss rate,preamble false rate
3.000000000000000000e+00,1.202665110150950589e+01,5.681080000000000158e-02,7.841000000000000192e-01,1.174587425458212542e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.302665110150950589e+01,4.632180000000000325e-02,6.763000000000000123e-01,1.174588687114730828e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.402665110150950589e+01,3.747260000000000174e-02,5.709100000000000286e-01,1.174653131970365971e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.502665110150950589e+01,3.005559999999999829e-02,4.776599999999999735e-01,1.174741178402962938e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.602665110150950767e+01,2.387500000000000039e-02,3.961799999999999766e-01,1.174728528317805498e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.702665110150950767e+01,1.862259999999999957e-02,3.255600000000000160e-01,1.174666140019361288e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.802665110150950767e+01,1.428200000000000129e-02,2.683400000000000230e-01,1.174566892022179676e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.902665110150950767e+01,1.064520000000000050e-02,2.243799999999999961e-01,1.174560087990752649e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,2.002665110150950767e+01,7.685800000000000444e-03,1.896100000000000008e-01,1.174494412611864769e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,2.102665110150950767e+01,5.305199999999999499e-03,1.554999999999999993e-01,1.174508220748321646e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,2.202665110150950767e+01,3.442399999999999974e-03,1.188300000000000051e-01,1.174488317487956124e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,2.302665110150950767e+01,2.056800000000000121e-03,8.139000000000000401e-02,1.174456829058493773e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,2.402665110150950767e+01,1.140399999999999964e-03,4.954000000000000070e-02,1.174449786180453287e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,2.502665110150950767e+01,5.540000000000000219e-04,2.560000000000000123e-02,1.174447649376395147e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,2.602665110150950767e+01,2.460000000000000164e-04,1.188999999999999953e-02,1.174443752267255725e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,2.702665110150950767e+01,8.639999999999999948e-05,4.270000000000000358e-03,1.174437991669104869e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,2.802665110150950767e+01,2.619999999999999987e-05,1.309999999999999967e-03,1.174435447262360266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.902665110150950767e+01,6.800000000000000116e-06,3.400000000000000244e-04,1.174437779129276216e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+01,3.002665110150950767e+01,1.199999999999999946e-06,6.000000000000000152e-05,1.174454989000131705e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,3.102665110150950767e+01,1.999999999999999909e-07,1.000000000000000082e-05,1.174485459129975123e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,3.202665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.174505886097451934e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,3.302665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.174481327819691390e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
